ApplicationDate,Age,AnnualIncome,CreditScore,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,EmploymentStatus,EducationLevel,Experience,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
1980-10-12,41.0,300000.0,641.0,30119.0,36.0,Married,4.0,Mortgage,301.0,0.225082537006626,4.0,1.0,0.3902181550413133,0.0,Home,0.0,22.0,29.0,4312.0,1137.0,9023.0,4471.0,25000.0,0.5849311574488495,3.0,Employed,High School,20.0,4552.0,0.204619,0.1797809981945876,1088.543136165122,0.0555817254466048,1.0,39.548962357297775
1995-07-15,44.0,59952.0,821.0,35277.0,60.0,Single,1.0,Rent,364.0,0.208463704230366,3.0,1.0,0.063669704724093,0.0,Debt Consolidation,0.0,26.0,23.0,3029.0,3426.0,25067.0,63229.0,4996.0,0.8584470665741184,4.0,Employed,Doctorate,21.0,6472.0,0.1397769999999999,0.1350337991814792,811.7797658936347,0.2353442285615762,0.0,49.26933092496833
1985-03-08,23.0,197593.0,728.0,11643.0,12.0,Married,1.0,Other,148.0,0.1883882121777707,5.0,0.0,0.2405209420962554,0.0,Education,0.0,22.0,11.0,901.0,7375.0,586370.0,38331.0,16466.083333333332,0.6479440315639,7.0,Employed,Master,0.0,548039.0,0.122643,0.1042112723836703,1025.8865076452844,0.0712911798077027,1.0,29.07575606264169
1993-10-09,61.0,251233.0,724.0,46157.0,60.0,Divorced,3.0,Mortgage,621.0,0.447180667847763,3.0,1.0,0.0694157273470439,0.0,Home,0.0,25.0,20.0,9332.0,1657.0,37838.0,9613.0,20936.08333333333,0.4584354035578369,5.0,Employed,High School,39.0,28225.0,0.199157,0.2068990340987594,1240.6639284427772,0.0889213086708884,1.0,30.128088179433053
2014-11-14,23.0,251747.0,609.0,25562.0,60.0,Married,4.0,Rent,397.0,0.4175723162876702,3.0,1.0,0.3678416499530423,0.0,Education,0.0,27.0,21.0,6971.0,938.0,71616.0,2692.0,20978.916666666668,0.4618408922559551,4.0,Employed,High School,1.0,68924.0,0.236062,0.2411814889164703,737.1207827833323,0.0540600261111353,1.0,38.25256162807149
1998-05-23,47.0,15000.0,592.0,13175.0,60.0,Married,3.0,Mortgage,574.0,0.3286775566507945,2.0,0.0,0.1097607136845164,0.0,Education,0.0,22.0,11.0,1245.0,1343.0,65831.0,896.0,1250.0,0.6839879404998704,10.0,Employed,Bachelor,28.0,64935.0,0.232175,0.2344311912619256,374.7713330982971,0.7590170664786376,0.0,68.88131647396835
2010-11-16,49.0,41037.0,711.0,7554.0,48.0,Single,1.0,Own,224.0,0.1590386477390034,4.0,0.0,0.3804553029278246,0.0,Other,0.0,32.0,10.0,4742.0,7398.0,25718.0,15430.0,3419.75,0.6164781707077603,4.0,Self-Employed,Associate,26.0,10288.0,0.157054,0.1607798997719516,214.38432889422333,0.1281919230628623,1.0,44.39177388632372
1988-08-22,51.0,215350.0,850.0,9239.0,96.0,Single,0.0,Rent,3386.0,0.4822863312712655,4.0,2.0,0.2169460716426011,0.0,Home,0.0,28.0,26.0,3709.0,1056.0,4765.0,57633.0,17945.833333333332,0.512912484090497,3.0,Employed,High School,26.0,5222.0,0.129239,0.1223699171748753,151.36563160959687,0.1971134784272819,1.0,31.34636050759745
2018-11-19,44.0,166288.0,850.0,31925.0,48.0,Married,0.0,Own,86.0,0.4452937504852411,3.0,0.0,0.5594430887791474,0.0,Education,0.0,21.0,8.0,4671.0,4059.0,8730.0,35760.0,13857.333333333334,0.7226608769738347,6.0,Employed,High School,24.0,1373.0,0.111925,0.091716995926709,797.0603366776005,0.063725127730992,1.0,37.133827075678894
1991-04-06,43.0,231622.0,607.0,3444.0,60.0,Married,5.0,Other,19.0,0.3286753573412921,1.0,0.0,0.1720222325839412,0.0,Other,0.0,19.0,5.0,884.0,271.0,351883.0,33870.0,19301.83333333333,0.7971401154828173,4.0,Employed,High School,21.0,318013.0,0.214944,0.2348620162933165,98.05244693056508,0.0060643175655455,1.0,36.94834032590905
1994-07-01,46.0,222829.0,751.0,14649.0,60.0,Married,0.0,Other,278.0,0.4487861117958326,2.0,0.0,0.4028975469586531,0.0,Home,0.0,16.0,6.0,10506.0,1515.0,36949.0,32683.0,18569.08333333333,0.8501412408821544,5.0,Employed,High School,25.0,4266.0,0.1541489999999999,0.1651650341637954,360.2678872753229,0.0343726114971744,1.0,38.22315570639778
2014-09-28,38.0,85490.0,631.0,28230.0,36.0,Single,2.0,Mortgage,604.0,0.1596350409009024,1.0,1.0,0.143533768873619,0.0,Education,1.0,21.0,3.0,1763.0,1643.0,278500.0,23668.0,7124.166666666667,0.8419882094403097,3.0,Employed,Associate,17.0,254832.0,0.20773,0.2160814477006678,1072.4021672560789,0.2353120365782307,1.0,39.03018603579496
1979-03-09,27.0,15000.0,300.0,8151.0,48.0,Married,2.0,Own,1656.0,0.2957278194383955,3.0,1.0,0.2417714843037219,0.0,Auto,0.0,23.0,7.0,2378.0,1015.0,76204.0,37481.0,1250.0,0.4438253076325407,5.0,Employed,High School,1.0,38723.0,0.363151,0.3431168502939777,314.2730828291973,1.5762184662633578,0.0,76.95503489781976
2017-07-03,50.0,300000.0,850.0,30595.0,72.0,Married,0.0,Mortgage,394.0,0.2599457496424152,3.0,2.0,0.2325472543364399,0.0,Auto,0.0,30.0,5.0,1675.0,794.0,178495.0,5167.0,25000.0,0.6011284896290313,5.0,Employed,Bachelor,27.0,173328.0,0.130595,0.1298333258673384,613.8981422681416,0.0403159256907256,1.0,27.17778412989681
2011-07-08,22.0,15000.0,604.0,26945.0,72.0,Married,4.0,Mortgage,126.0,0.2168108059075832,4.0,0.0,0.2463384694787474,0.0,Home,0.0,33.0,15.0,4791.0,2012.0,411673.0,104091.0,1250.0,0.8330210612143207,6.0,Employed,High School,0.0,307582.0,0.249945,0.2513890894982661,728.1206494771336,0.6832965195817069,0.0,58.7621060833488
1999-11-01,33.0,63010.0,726.0,62843.0,72.0,Single,4.0,Own,396.0,0.1719442235045585,7.0,2.0,0.0216992585891223,0.0,Education,0.0,26.0,2.0,6717.0,1974.0,854226.0,476.0,5250.833333333333,0.7162500688810256,9.0,Employed,High School,12.0,853750.0,0.224843,0.2477979221903839,1684.3313559856915,0.3961907042029566,0.0,48.35044629606222
1982-06-12,40.0,300000.0,850.0,24673.0,108.0,Married,4.0,Other,1959.0,0.3980970183962906,2.0,1.0,0.2741079957711168,0.0,Debt Consolidation,1.0,14.0,7.0,505.0,1220.0,76550.0,49819.0,25000.0,0.7421789948097337,3.0,Employed,Associate,22.0,26731.0,0.154673,0.1552851342304128,425.37889217508007,0.0953751556870032,1.0,36.3571980217073
2011-10-03,35.0,15000.0,300.0,31190.0,48.0,Single,4.0,Own,879.0,0.2156336164843361,2.0,0.0,0.2728409916151402,0.0,Debt Consolidation,0.0,26.0,17.0,1664.0,2326.0,56852.0,48839.0,1250.0,0.6888565097447394,5.0,Employed,Bachelor,14.0,8013.0,0.38619,0.4559526293590489,1422.6129904277277,1.8412903923421824,0.0,74.25539165083572
2013-12-24,33.0,15000.0,836.0,34537.0,24.0,Married,2.0,Rent,65.0,0.059116443669315,6.0,0.0,0.1517670702074773,0.0,Auto,0.0,19.0,15.0,494.0,76.0,23081.0,240038.0,1250.0,0.7917070713895008,4.0,Employed,Doctorate,10.0,10916.0,0.101537,0.0993325863137865,1592.6436390534916,1.3261149112427932,0.0,45.98976485489371
1981-09-18,30.0,257183.0,850.0,35225.0,48.0,Married,1.0,Mortgage,495.0,0.4579795186428281,3.0,1.0,0.3442822870743416,0.0,Other,0.0,18.0,6.0,1769.0,532.0,17121.0,9583.0,21431.916666666668,0.9123992006635075,7.0,Employed,High School,7.0,7538.0,0.115225,0.123750971790899,934.109963044178,0.0666813885697349,1.0,34.86038994005825
1988-08-05,44.0,138304.0,807.0,77077.0,36.0,Married,1.0,Rent,359.0,0.2100592980652122,2.0,1.0,0.2168420962498739,0.0,Home,0.0,25.0,3.0,2598.0,1238.0,508567.0,9193.0,11525.333333333334,0.5979828869627152,6.0,Employed,Master,22.0,499374.0,0.168577,0.1618448534766069,2716.8241040677285,0.2668750668730676,1.0,27.946457210863404
2001-09-27,47.0,21446.0,850.0,23190.0,48.0,Married,2.0,Mortgage,235.0,0.1790748681700629,2.0,0.0,0.3949833636827825,0.0,Home,0.0,24.0,28.0,6120.0,90.0,291254.0,15297.0,1787.1666666666667,0.918058550319835,6.0,Unemployed,Bachelor,25.0,275957.0,0.10319,0.1055664783494775,594.3769976483339,0.4640736720964286,0.0,49.72346563716511
1981-07-08,31.0,19352.0,654.0,6227.0,48.0,Divorced,3.0,Other,500.0,0.3230729827227777,3.0,1.0,0.5032477358075012,0.0,Home,0.0,23.0,21.0,2764.0,497.0,14188.0,3853.0,1612.6666666666667,0.9327336389503768,3.0,Employed,High School,9.0,10335.0,0.184227,0.1817738710714855,183.4958244348224,0.4238295728202701,0.0,67.0896181036131
1979-06-15,42.0,50884.0,600.0,31482.0,48.0,Single,2.0,Rent,674.0,0.0456959465670495,4.0,1.0,0.1762394047499402,0.0,Home,0.0,32.0,5.0,7362.0,218.0,286143.0,2714.0,4240.333333333333,0.8221085919882856,1.0,Employed,High School,18.0,283429.0,0.236482,0.247371342978138,1039.2424068367393,0.4040348416406114,0.0,53.99021924589323
2006-01-16,52.0,51861.0,815.0,23197.0,36.0,Divorced,0.0,Rent,1313.0,0.1830573361572449,5.0,1.0,0.1222747387479468,0.0,Home,0.0,19.0,19.0,1022.0,685.0,47916.0,2003.0,4321.75,0.6215125392135583,2.0,Unemployed,Bachelor,30.0,45913.0,0.110697,0.1088764724331881,758.2063925525396,0.4792517828547554,0.0,45.92466299819946
2014-01-29,51.0,35145.0,850.0,2650.0,48.0,Married,5.0,Own,196.0,0.2720520839027747,3.0,1.0,0.1510419142688644,0.0,Auto,1.0,20.0,8.0,3039.0,3288.0,127512.0,212.0,2928.75,0.5111684317469457,2.0,Employed,Bachelor,27.0,127300.0,0.08265,0.0769199577348945,64.31179718412665,0.0888815355302182,1.0,37.71938009403829
2004-01-11,27.0,232042.0,850.0,16603.0,36.0,Single,0.0,Own,181.0,0.3708892279168903,5.0,0.0,0.2142374696810447,0.0,Auto,0.0,25.0,21.0,5107.0,948.0,8246.0,12143.0,19336.83333333333,0.6956105823766582,6.0,Employed,High School,7.0,1677.0,0.086603,0.0963835928549,532.9175410665838,0.0369200855569207,1.0,34.200619234297754
1991-07-31,25.0,300000.0,821.0,8332.0,36.0,Married,4.0,Rent,186.0,0.3485888608766804,2.0,0.0,0.1734968698861254,0.0,Debt Consolidation,0.0,17.0,15.0,22293.0,537.0,298415.0,41835.0,25000.0,0.5476083333293318,8.0,Employed,High School,3.0,256580.0,0.092832,0.0891583123124327,264.62910187643365,0.0180251640750573,1.0,27.51301999606631
2012-04-05,18.0,15000.0,300.0,12754.0,108.0,Widowed,1.0,Mortgage,208.0,0.6955178232149112,2.0,1.0,0.1345598863359828,0.0,Education,0.0,23.0,5.0,6617.0,918.0,7535.0,62081.0,1250.0,0.9426509097868988,7.0,Employed,High School,0.0,4435.0,0.4177539999999999,0.4591902093197335,496.64709538425103,0.5637176763074009,0.0,73.44757285885909
1986-10-21,27.0,78725.0,850.0,16367.0,12.0,Married,0.0,Rent,1977.0,0.2929535385344866,4.0,2.0,0.2721851199662479,0.0,Other,0.0,26.0,9.0,7167.0,3194.0,207200.0,50304.0,6560.416666666667,0.939386105418368,5.0,Self-Employed,Doctorate,6.0,156896.0,0.066367,0.0655379228889279,1412.818759857061,0.5167078452624291,1.0,32.94997580138421
2008-10-30,40.0,114106.0,554.0,33457.0,48.0,Single,3.0,Own,610.0,0.5325603762475015,4.0,1.0,0.2198911095678412,0.0,Education,0.0,24.0,13.0,1278.0,15609.0,287233.0,2307.0,9508.833333333334,0.7257496569718653,5.0,Employed,High School,14.0,284926.0,0.261457,0.2102395304529928,1036.4503477135663,0.1731495641996284,1.0,43.97552996156389
2019-12-25,36.0,15000.0,500.0,12957.0,60.0,Divorced,2.0,Rent,610.0,0.445472370990998,9.0,2.0,0.1874322208178049,0.0,Home,0.0,27.0,6.0,8856.0,311.0,1416275.0,5002.0,1250.0,0.916628233416836,7.0,Employed,Bachelor,15.0,1411273.0,0.277957,0.3055360134118353,423.6195640359406,0.8268956512287524,0.0,62.17959442041704
2012-04-27,27.0,53843.0,807.0,28448.0,48.0,Married,0.0,Rent,131.0,0.237327253720197,3.0,1.0,0.0935194664249513,0.0,Education,0.0,28.0,29.0,3028.0,4296.0,59623.0,22780.0,4486.916666666667,0.9360854738127908,6.0,Employed,Doctorate,3.0,36843.0,0.129948,0.1559376,800.3177933544434,0.2075629797792344,1.0,36.56237182029445
1991-03-19,35.0,30872.0,,,96.0,Single,4.0,Mortgage,,0.2172045492824353,2.0,1.0,0.3801873613889479,,,0.0,25.0,3.0,13335.0,,,27580.0,2572.6666666666665,0.8610407033690151,0.0,Employed,High School,12.0,,,0.2654281523185317,812.6722203394255,0.3555346801008391,0.0,72.28508427059606
2017-12-13,30.0,90653.0,831.0,23968.0,24.0,Married,3.0,Rent,405.0,0.3631538970930453,2.0,0.0,0.033377056313692,0.0,Debt Consolidation,0.0,17.0,8.0,1660.0,2260.0,4315.0,87223.0,7554.416666666667,0.5562898514801206,5.0,Employed,High School,9.0,6103.0,0.093468,0.106183656621806,1112.8546996529933,0.2009228199379603,1.0,27.34524000935649
1997-02-18,63.0,151069.0,766.0,34702.0,60.0,Married,4.0,Own,163.0,0.2446240511666908,1.0,0.0,0.3220444551974552,0.0,Home,0.0,29.0,8.0,885.0,268.0,137865.0,58685.0,12589.083333333334,0.501193050223739,6.0,Employed,High School,38.0,79180.0,0.166702,0.1473615960513307,820.7599614408663,0.0781438914488769,1.0,34.90677881213728
2004-06-24,35.0,15000.0,300.0,48121.0,60.0,Divorced,0.0,Rent,222.0,0.4353741891556105,4.0,2.0,0.0606642294061306,1.0,Education,0.0,22.0,19.0,125.0,705.0,425747.0,8779.0,1250.0,0.4454160474347474,4.0,Employed,Associate,12.0,416968.0,0.413121,0.4796811838362143,2125.9667825531847,1.878373426042548,0.0,73.5360197052212
2013-06-05,53.0,176694.0,850.0,16000.0,48.0,Married,1.0,Rent,877.0,0.2297953035508753,1.0,0.0,0.1967051586460588,0.0,Home,1.0,36.0,22.0,739.0,340.0,177313.0,82016.0,14724.5,0.907155639620092,8.0,Employed,Associate,32.0,95297.0,0.096,0.0936204230570013,400.9169210723452,0.0867884764217695,1.0,29.957636059567484
2002-03-31,46.0,70489.0,593.0,12970.0,48.0,Married,0.0,Mortgage,218.0,0.3565757881362999,1.0,0.0,0.1092444203849879,0.0,Auto,0.0,29.0,19.0,2063.0,503.0,51963.0,8701.0,5874.083333333333,0.6471225525258006,5.0,Employed,Bachelor,26.0,43262.0,0.22147,0.23713631445934,420.7950891828981,0.1087480467902052,0.0,62.907677677819294
2006-01-06,49.0,300000.0,850.0,31197.0,96.0,Single,0.0,Rent,222.0,0.5211928883292497,3.0,1.0,0.6619044233486644,0.0,Other,0.0,19.0,13.0,2926.0,483.0,30325.0,19068.0,25000.0,0.8919738370100095,7.0,Employed,High School,29.0,11257.0,0.151197,0.1598351730431932,577.7401910791511,0.031989607643166,1.0,35.76863085037765
1986-06-28,35.0,300000.0,850.0,77144.0,24.0,Married,2.0,Mortgage,158.0,0.3181628403320972,5.0,1.0,0.1474205729310171,0.0,Auto,0.0,25.0,13.0,1318.0,329.0,20486.0,8487.0,25000.0,0.8558994713933417,5.0,Employed,Bachelor,10.0,11999.0,0.137144,0.1171348165559562,3621.122513995968,0.1511649005598387,1.0,30.03306057733826
1994-07-10,38.0,124157.0,752.0,36646.0,24.0,Single,1.0,Mortgage,271.0,0.1300344593419855,2.0,0.0,0.3851326279734182,0.0,Home,0.0,19.0,29.0,3177.0,2485.0,40835.0,6471.0,10346.416666666666,0.7832780040027814,5.0,Employed,High School,14.0,34364.0,0.1456459999999999,0.147072122125416,1771.7481988438242,0.1974353309610081,1.0,27.90693325212574
1992-08-28,61.0,300000.0,850.0,15942.0,36.0,Married,3.0,Mortgage,705.0,0.1000731927711763,2.0,1.0,0.1686569500210442,0.0,Education,1.0,27.0,29.0,1121.0,821.0,4081.0,64924.0,25000.0,0.557441724109932,4.0,Employed,Bachelor,37.0,4361.0,0.085942,0.0833099301495335,502.0021578211403,0.0482800863128456,1.0,25.246769100352733
2015-12-20,45.0,15000.0,,,60.0,Married,1.0,Other,,0.1826651698358909,3.0,1.0,0.1581430509469534,,,0.0,24.0,9.0,5770.0,,,25132.0,1250.0,0.7487102562015896,6.0,Employed,Bachelor,19.0,,,0.3028380032178701,1196.2472846979144,1.0937978277583316,0.0,72.47335159455434
1985-07-06,51.0,42573.0,708.0,18252.0,48.0,Single,1.0,Mortgage,610.0,0.2590699195448521,4.0,0.0,0.1523750934195897,0.0,Home,0.0,29.0,16.0,4480.0,2652.0,37622.0,29228.0,3547.75,0.8779712894616298,5.0,Employed,Associate,28.0,8394.0,0.1692519999999999,0.1809117249031673,537.0224391656599,0.3233098271201916,0.0,56.87183881056592
2007-06-25,46.0,300000.0,519.0,28260.0,48.0,Divorced,0.0,Rent,112.0,0.4228493614359122,5.0,1.0,0.0966961247462554,0.0,Auto,1.0,28.0,16.0,4385.0,318.0,20084.0,22595.0,25000.0,0.6954032778185331,4.0,Employed,High School,21.0,10673.0,0.27376,0.3285119999999999,1064.9227042301482,0.0470769081692059,1.0,45.95022962442378
1990-06-04,37.0,211823.0,791.0,16979.0,48.0,Single,2.0,Mortgage,311.0,0.3273329223468981,6.0,2.0,0.3298048331220464,0.0,Home,0.0,19.0,4.0,6023.0,811.0,740372.0,9150.0,17651.916666666668,0.6961382226201763,8.0,Employed,High School,14.0,731222.0,0.126479,0.1011832,431.59673446464114,0.0420689009860859,1.0,25.95826941971042
2001-02-26,39.0,182767.0,649.0,24255.0,60.0,Married,0.0,Mortgage,90.0,0.1445611348330384,5.0,2.0,0.3318286615086208,0.0,Home,0.0,20.0,25.0,5236.0,308.0,61193.0,22251.0,15230.583333333334,0.5509518447551841,6.0,Employed,High School,16.0,38942.0,0.214755,0.2226750469233515,673.5909695002211,0.0501353725453865,1.0,38.67243375188606
2011-10-25,55.0,179115.0,835.0,1848.0,24.0,Single,2.0,Own,356.0,0.1614417913785055,4.0,0.0,0.1898847561537134,0.0,Other,0.0,23.0,24.0,4367.0,2238.0,8969.0,10961.0,14926.25,0.9029607919749384,5.0,Employed,High School,33.0,2215.0,0.069348,0.0744910205100278,83.1164837863933,0.0294190760429708,1.0,28.457219672818425
1984-10-04,35.0,30939.0,594.0,51899.0,84.0,Widowed,1.0,Own,170.0,0.1337395114316014,2.0,1.0,0.1507401230693017,0.0,Other,0.0,10.0,27.0,21284.0,3107.0,24391.0,10887.0,2578.25,0.7880454521630914,4.0,Employed,High School,11.0,13504.0,0.289899,0.3312172733062534,1594.4168971721313,0.6843467069415811,0.0,62.46940006677799
1989-04-17,28.0,71515.0,440.0,7970.0,60.0,Married,0.0,Mortgage,513.0,0.5207709896060282,5.0,0.0,0.3182580745552022,0.0,Home,0.0,20.0,16.0,3995.0,1840.0,8893.0,28445.0,5959.583333333333,0.6277390389787043,7.0,Self-Employed,High School,7.0,10334.0,0.3029699999999999,0.3203640513722742,267.91396976013203,0.1310349945762648,0.0,71.06772066593986
2010-12-23,52.0,133487.0,781.0,40092.0,36.0,Married,1.0,Mortgage,171.0,0.5554127507931311,1.0,1.0,0.409403181303475,0.0,Auto,0.0,20.0,29.0,2485.0,803.0,83647.0,10235.0,11123.916666666666,0.7140107629794348,1.0,Employed,Bachelor,32.0,73412.0,0.144592,0.1655074393961564,1420.4411658810195,0.1430648227211057,1.0,35.17323153472442
1984-01-12,18.0,300000.0,850.0,17741.0,24.0,Divorced,2.0,Mortgage,474.0,0.0557573264506475,5.0,0.0,0.6299792681231563,0.0,Home,0.0,26.0,6.0,2094.0,1117.0,22152.0,67635.0,25000.0,0.6357529633701723,3.0,Employed,Master,0.0,3097.0,0.077741,0.0681966258915257,792.8607122725191,0.0506744284909007,1.0,34.81671786333611
2011-12-09,52.0,24340.0,842.0,20959.0,72.0,Married,0.0,Mortgage,459.0,0.3230712953851211,1.0,0.0,0.3440355521696813,0.0,Education,0.0,19.0,3.0,11946.0,236.0,657714.0,1341817.0,2028.3333333333333,0.7632105381190131,6.0,Employed,High School,29.0,2039.0,0.1249589999999999,0.1003028040849283,388.60315127682657,0.4178815864963812,0.0,55.30033218619764
2013-02-03,18.0,52257.0,850.0,117129.0,72.0,Single,0.0,Rent,176.0,0.0358672301582378,4.0,0.0,0.1740685265310725,0.0,Home,0.0,22.0,29.0,358.0,1732.0,399130.0,2130609.0,4354.75,0.9628641102886774,6.0,Unemployed,Bachelor,0.0,7046.0,0.217129,0.2273633246697611,2994.408252679853,0.7280345031700678,0.0,46.889213666420034
2012-06-24,52.0,163298.0,635.0,17900.0,48.0,Divorced,0.0,Rent,434.0,0.4716167499519065,0.0,3.0,0.1333430830707188,0.0,Education,0.0,26.0,6.0,3002.0,3098.0,53382.0,53368.0,13608.166666666666,0.7870628623231359,3.0,Employed,High School,26.0,5286.0,0.2054,0.2091781015062131,553.4949403539492,0.0725663467050875,0.0,60.61948010376419
1994-08-20,18.0,300000.0,,,72.0,Widowed,0.0,Mortgage,,0.077347458093359,1.0,1.0,0.2664096913178572,,,0.0,26.0,18.0,1121.0,,,78517.0,25000.0,0.8487044928779085,8.0,Employed,Associate,0.0,,,0.1161929437796812,763.7575305734623,0.0387503012229384,1.0,30.608410661834423
2003-02-03,49.0,300000.0,850.0,34684.0,24.0,Widowed,0.0,Other,448.0,0.2706413308265957,4.0,1.0,0.2334310655190678,0.0,Auto,0.0,19.0,30.0,3349.0,286.0,42954.0,8345.0,25000.0,0.7469861452091481,5.0,Employed,Associate,28.0,34609.0,0.094684,0.0871826194008793,1580.0498820691998,0.0811219952827679,1.0,34.473464380100346
1991-04-28,51.0,15000.0,515.0,11057.0,84.0,Married,2.0,Mortgage,1006.0,0.0295972298584208,3.0,2.0,0.4941100434502547,0.0,Debt Consolidation,0.0,20.0,22.0,1021.0,658.0,39587.0,199652.0,1250.0,0.6461284882610548,9.0,Employed,Bachelor,31.0,2199.0,0.288557,0.2632803589940731,289.32726558597534,1.03626181246878,0.0,76.16212937282222
1981-12-29,62.0,15000.0,300.0,18922.0,48.0,Single,1.0,Mortgage,926.0,0.2215428699954406,4.0,1.0,0.1555118322839609,0.0,Home,0.0,25.0,12.0,6292.0,1291.0,7583.0,147531.0,1250.0,0.9315436272018284,4.0,Employed,Bachelor,42.0,9320.0,0.373922,0.3739273516752326,765.0109834672421,1.3528087867737937,0.0,69.60440757913217
2006-06-05,23.0,300000.0,738.0,29782.0,72.0,Single,4.0,Mortgage,790.0,0.3210473115318158,5.0,3.0,0.1892659835817486,0.0,Home,0.0,30.0,14.0,13118.0,1148.0,128724.0,4617.0,25000.0,0.7246039450615503,6.0,Employed,High School,0.0,124107.0,0.185782,0.2065382967182072,724.6951438078476,0.0605878057523139,1.0,24.936026274024137
1997-05-24,28.0,300000.0,850.0,37689.0,60.0,Married,0.0,Mortgage,46.0,0.4645041396819455,1.0,0.0,0.2570511635670015,0.0,Auto,0.0,19.0,8.0,493.0,1194.0,622859.0,15659.0,25000.0,0.8249817476180699,2.0,Employed,Associate,6.0,607200.0,0.127689,0.1263865534773249,850.5851512805074,0.0358634060512202,1.0,25.26511244041452
2008-06-17,43.0,15000.0,426.0,17442.0,96.0,Married,0.0,Mortgage,344.0,0.139550157653379,4.0,0.0,0.1237634460829243,0.0,Home,0.0,21.0,9.0,5004.0,348.0,22404.0,30066.0,1250.0,0.6077036071275472,5.0,Employed,Associate,20.0,10092.0,0.349442,0.3336732680728634,522.5476770314299,0.6932381416251439,0.0,68.31237914479256
2003-07-14,32.0,300000.0,850.0,25305.0,84.0,Single,1.0,Rent,191.0,0.2338539775928809,1.0,3.0,0.2898397387841095,0.0,Auto,0.0,21.0,29.0,2197.0,2510.0,47189.0,2220.0,25000.0,0.6364013517237663,2.0,Self-Employed,Master,10.0,44969.0,0.135305,0.1492249509938569,487.20466785839113,0.0271281867143356,1.0,30.18385059004481
1979-06-10,41.0,30896.0,602.0,26026.0,48.0,Divorced,3.0,Rent,321.0,0.6028846839387133,1.0,1.0,0.4455293771416634,0.0,Auto,0.0,15.0,2.0,1411.0,6393.0,155471.0,24679.0,2574.6666666666665,0.6425921138153791,3.0,Employed,High School,23.0,130792.0,0.230026,0.2206822007560288,820.9413928292357,0.4435298004256482,0.0,65.75159835194187
1979-07-23,45.0,15000.0,300.0,10820.0,60.0,Married,2.0,Own,355.0,0.4309897779653114,2.0,0.0,0.2171523178809817,0.0,Home,1.0,18.0,4.0,813.0,4147.0,20421.0,8748.0,1250.0,0.8269552584933508,6.0,Employed,High School,20.0,11673.0,0.37582,0.3174503837837276,361.7494507723799,0.5733995606179039,0.0,81.2893834125233
1996-10-01,58.0,300000.0,850.0,11719.0,72.0,Single,0.0,Rent,367.0,0.4034358094360535,5.0,0.0,0.2953422141405638,0.0,Home,0.0,27.0,3.0,782.0,150.0,145417.0,46912.0,25000.0,0.7282196054839238,4.0,Employed,Bachelor,39.0,98505.0,0.111719,0.1069285406621803,221.22113185962704,0.023528845274385,1.0,27.95365540743052
1989-10-15,32.0,300000.0,850.0,24394.0,24.0,Single,1.0,Other,342.0,0.21781660905278,6.0,1.0,0.0776858262449176,0.0,Home,0.0,30.0,12.0,3296.0,716.0,223737.0,39153.0,25000.0,0.9005850364495324,3.0,Employed,High School,9.0,184584.0,0.084394,0.0675152,1089.4364677344024,0.0572574587093761,1.0,29.312631940071704
2019-06-25,41.0,300000.0,786.0,10155.0,24.0,Single,0.0,Rent,746.0,0.2705668902115832,2.0,0.0,0.2081215266687701,0.0,Debt Consolidation,0.0,21.0,23.0,5888.0,3248.0,10422.0,7540.0,25000.0,0.6901058400051189,6.0,Employed,Doctorate,17.0,2882.0,0.102155,0.1053197423329505,471.0990237810775,0.048683960951243,1.0,33.64553134511477
1992-07-04,43.0,129456.0,,,12.0,Married,2.0,Mortgage,,0.0790200761161096,2.0,1.0,0.0352358927182328,,,0.0,24.0,28.0,20125.0,,,36892.0,10788.0,0.6358429720723725,3.0,Employed,High School,25.0,,,0.1294528029627277,7308.696467288762,0.701492071495065,0.0,40.39788801292655
1999-12-09,25.0,103381.0,579.0,8561.0,24.0,Divorced,3.0,Mortgage,210.0,0.4058959517283866,1.0,3.0,0.0839386512258787,0.0,Debt Consolidation,0.0,20.0,23.0,15620.0,207.0,15827.0,5804.0,8615.083333333334,0.8800690679670174,5.0,Employed,Associate,5.0,10023.0,0.204061,0.1666972425240773,421.91787614837887,0.0733501756974738,1.0,41.61772540091696
1982-05-15,36.0,15000.0,458.0,8670.0,84.0,Married,2.0,Mortgage,211.0,0.1197270570901786,2.0,1.0,0.0740027185558506,0.0,Education,0.0,19.0,8.0,1057.0,2728.0,170467.0,8059.0,1250.0,0.5593607748826633,5.0,Employed,Doctorate,11.0,162408.0,0.31467,0.3120402200605829,254.95934793758545,0.3727674783500683,0.0,72.3832494706609
